OrigColNameFromRNAExpressionValue_RNA_TaxaName,Tissue,TissueWODate,RNA_TaxaName,RNA_TaxaName_WOUnderscoreOrDot,HMP32Name,RawPhenotypeNames,CarotToco_GBSNames,AmesName,AC148152.3_FG005,AC148167.6_FG001,AC199068.2_FG017,AC234171.1_FG003,GRMZM2G000816,GRMZM2G008259,GRMZM2G010152,GRMZM2G010491,GRMZM2G010637,GRMZM2G010831,GRMZM2G013600,GRMZM2G014009,GRMZM2G015080,GRMZM2G015267,GRMZM2G018022,GRMZM2G018823,GRMZM2G018869,GRMZM2G019686,GRMZM2G019783,GRMZM2G020606,GRMZM2G020940,GRMZM2G021661,GRMZM2G024607,GRMZM2G028004,GRMZM2G030823,GRMZM2G031718,GRMZM2G031790,GRMZM2G034043,GRMZM2G034645,GRMZM2G040441,GRMZM2G048210,GRMZM2G049866,GRMZM2G055217,GRMZM2G055699,GRMZM2G058089,GRMZM2G058734,GRMZM2G059991,GRMZM2G063756,GRMZM2G065030,GRMZM2G071319,GRMZM2G073888,GRMZM2G074102,GRMZM2G075257,GRMZM2G077258,GRMZM2G078500,GRMZM2G079281,GRMZM2G082564,GRMZM2G083437,GRMZM2G084086,GRMZM2G085872,GRMZM2G087103,GRMZM2G087817,GRMZM2G088291,GRMZM2G089498,GRMZM2G090374,GRMZM2G091003,GRMZM2G091435,GRMZM2G092648,GRMZM2G095868,GRMZM2G096365,GRMZM2G099989,GRMZM2G101080,GRMZM2G102923,GRMZM2G106056,GRMZM2G106552,GRMZM2G108416,GRMZM2G111208,GRMZM2G111529,GRMZM2G113127,GRMZM2G114617,GRMZM2G115504,GRMZM2G115598,GRMZM2G117513,GRMZM2G118957,GRMZM2G123362,GRMZM2G124416,GRMZM2G126002,GRMZM2G127299,GRMZM2G129907,GRMZM2G130425,GRMZM2G131165,GRMZM2G132882,GRMZM2G133988,GRMZM2G134694,GRMZM2G138881,GRMZM2G139256,GRMZM2G143242,GRMZM2G145213,GRMZM2G146004,GRMZM2G146041,GRMZM2G146948,GRMZM2G150264,GRMZM2G152470,GRMZM2G152616,GRMZM2G153017,GRMZM2G155341,GRMZM2G156218,GRMZM2G159082,GRMZM2G169080,GRMZM2G171423,GRMZM2G172320,GRMZM2G172427,GRMZM2G174481,GRMZM2G178859,GRMZM2G180172,GRMZM2G306597,GRMZM2G308189,GRMZM2G315769,GRMZM2G324860,GRMZM2G327263,GRMZM2G329750,GRMZM2G335377,GRMZM2G335407,GRMZM2G336908,GRMZM2G342033,GRMZM2G358791,GRMZM2G359566,GRMZM2G365770,GRMZM2G375197,GRMZM2G376265,GRMZM2G386281,GRMZM2G399183,GRMZM2G426556,GRMZM2G431114,GRMZM2G442265,GRMZM2G447987,GRMZM2G463227,GRMZM2G473925,GRMZM2G556515,GRMZM5G806649,GRMZM5G816453,GRMZM5G842071,GRMZM5G857930,GRMZM5G882527,GRMZM5G884600,GRMZM6G348677,GRMZM6G443309
KAKRNA16_Kern_U267Y_TTCCGC,Kern,Kern,U267Y,U267Y,282set_U267Y,U267Y,U267Y:8042MABXX:4:G12,Ames27191,0.48991,52.17519,7.59357,0.97982,5.63394,17.63668,7.59357,0.73486,91.85772,19.84127,134.96961,14.94219,1.95963,4.40917,0,22.04585,12.2477,0.97982,2.20459,35.76327,532.28487,0.97982,4.89908,17.14677,5.63394,3.91926,0.73486,20.33118,0.97982,17.63668,3.1844,92.59258,3.1844,3.42935,7.59357,2.20459,248.87318,37.96786,1.46972,1.95963,9.0633,3.42935,20.57613,2.44954,20.08622,1.22477,35.51832,29.63942,3.91926,2.69449,22.53576,12.98256,2.20459,4.40917,2.93945,0,21.8009,12.49265,5.63394,10.28806,5.14403,0.73486,0.73486,7.10366,20.08622,11.51283,9.79816,11.02293,43.6018,0.73486,7.34862,261.85574,30.61924,5.14403,1.95963,26.45502,6.85871,4.16422,3.67431,11.26788,4.65412,2.69449,18.12659,0.97982,36.49813,3.42935,25.47521,17.14677,3.42935,4.65412,0,1.22477,88.18341,23.76053,16.41191,8.32843,7.34862,2.44954,6.85871,3.1844,0.48991,16.65687,7.34862,9.79816,70.05682,1.71468,4.89908,6.85871,2.44954,1.71468,0.97982,10.04311,0,0.24495,0.48991,0,2.20459,52.66509,7.34862,0,1.71468,0,10.53302,0,3.42935,3.91926,13.47247,1.46972,3.42935,21.8009,2.20459,3.1844,7.10366,0.48991,0.97982,17.88164,0.73486
10343262_LMAN8_Va102_CAACAG,LMAN8,LMAN,Va102,Va102,282set_VA102,VA102,VA102:8042MABXX:4:F10,Va102,0,54.37701,0,1.87507,10.31288,46.87673,22.50083,39.37646,74.06524,8.43781,37.50139,49.68934,5.62521,5.62521,0,2.8126,0.93753,0.93753,12.18795,22.50083,30.93864,0,27.1885,11.25042,0.93753,6.56274,0,17.81316,7.50028,5.62521,4.68767,51.56441,14.06302,16.87562,1.87507,82.50305,104.06635,41.25152,1.87507,5.62521,8.43781,7.50028,15.93809,30.00111,0.93753,0.93753,26.25097,13.12549,0,7.50028,28.12604,12.18795,1.87507,17.81316,5.62521,0,21.5633,11.25042,8.43781,11.25042,24.3759,0,11.25042,13.12549,15.00055,12.18795,22.50083,2.8126,47.81427,0.93753,8.43781,135.94252,47.81427,23.43837,2.8126,48.7518,7.50028,4.68767,18.75069,9.37535,111.56662,0,0,0.93753,17.81316,3.75014,26.25097,8.43781,20.62576,16.87562,0,2.8126,45.00166,32.81371,12.18795,5.62521,45.00166,0,0.93753,52.50194,0.93753,14.06302,86.25319,18.75069,9.37535,17.81316,3.75014,11.25042,0.93753,3.75014,0,9.37535,0,14.06302,0,0,1.87507,0.93753,16.87562,0,0.93753,1.87507,3.75014,0.93753,2.8126,11.25042,30.00111,0,13.12549,14.06302,0,103.12881,12.18795,0,15.00055,40.31399,4.68767
KAKRNA3_GShoot_Va102_TGGATT,GShoot,GShoot,Va102,Va102,282set_VA102,VA102,VA102:8042MABXX:4:F10,Va102,402.5181,41.3397,1.35986,0.27197,17.40619,87.30291,5.43943,3.8076,61.19363,20.39788,113.41219,8.43112,23.38957,7.61521,5.43943,8.15915,9.51901,10.6069,7.88718,25.29337,928.23937,0.81592,5.71141,14.95844,1.9038,1.9038,7.34324,31.82069,0.81592,2.17577,1.08789,56.29814,4.35155,0.54394,5.71141,4.89549,144.41697,1670.45011,0.27197,4.62352,7.07126,15.77436,15.50239,11.69478,20.39788,2.71972,20.39788,26.38125,1.08789,5.71141,48.13899,7.61521,0.81592,14.14253,4.07958,1.08789,9.51901,10.33492,4.89549,5.71141,1.35986,0.81592,6.79929,5.43943,5.16746,18.2221,5.16746,5.16746,37.26012,3.26366,5.16746,161.27921,32.36463,6.52732,4.89549,11.15084,11.69478,1.63183,14.68647,11.42281,1.35986,1.08789,0,1.08789,21.21379,1.35986,18.49407,42.15561,2.44775,9.24704,2.17577,2.44775,54.12237,12.78267,9.51901,5.98338,17.40619,0.27197,19.58196,6.52732,19.85393,18.49407,199.08328,14.14253,33.18055,1.9038,1.63183,5.71141,7.07126,2.99169,1.9038,30.18886,1.08789,0,0,2.44775,0.27197,27.19717,10.06295,0.27197,2.99169,6.52732,3.8076,0.54394,2.17577,23.93351,22.30168,1.9038,2.71972,22.57365,1.08789,0.54394,10.33492,30.46083,4.89549,36.44421,1.63183
KAKRNA4_10346258_GRoot_Va102_TGGATT,GRoot,GRoot,Va102,Va102,282set_VA102,VA102,VA102:8042MABXX:4:F10,Va102,15.26686,43.0248,3.46974,6.93948,12.1441,18.38963,7.63343,1.3879,36.43229,23.24727,65.92509,20.1245,3.81672,15.96081,4.16369,5.89856,10.06225,0.34697,7.28646,17.34871,1046.47405,1.3879,1.73487,17.00173,2.77579,1.04092,0,26.37004,0.34697,1.3879,3.46974,63.49627,5.89856,1.04092,4.85764,6.93948,112.7666,16.65476,0,4.16369,5.20461,18.7366,20.1245,0.34697,40.249,0.69395,40.94295,22.20635,1.3879,0.34697,37.12623,8.32738,0.34697,3.46974,6.59251,0.34697,20.81845,10.40922,14.22594,31.92162,0.69395,1.04092,10.06225,5.20461,13.18502,10.06225,8.67435,5.89856,18.7366,3.12277,20.1245,171.75221,37.12623,6.59251,3.12277,5.20461,5.20461,1.73487,10.06225,6.93948,0,0,0,1.04092,31.22767,0.34697,21.5124,33.30952,5.89856,5.20461,2.42882,2.42882,31.57465,11.45015,8.32738,5.20461,13.87897,0,35.73834,9.71528,0.34697,15.61384,119.35911,21.16542,48.22941,0,2.77579,14.22594,2.42882,2.08184,2.08184,40.59598,2.42882,0,0,12.83804,0.34697,30.53373,2.08184,0.34697,1.3879,0,3.81672,0,0.69395,9.3683,12.49107,1.04092,1.3879,23.94122,3.46974,0.34697,6.59251,2.77579,4.16369,26.71701,1.04092
KAKRNA28_L3Base_Va102_GTGTAG,L3Base,L3Base,Va102,Va102,282set_VA102,VA102,VA102:8042MABXX:4:F10,Va102,23.26267,72.5428,17.447,3.36697,21.12006,70.70628,7.04002,14.9983,38.26097,40.0975,64.27843,23.56876,33.05748,7.04002,3.67305,9.79481,9.18263,86.01066,11.63134,20.81397,889.79716,0.61218,3.97914,11.93742,3.06088,3.06088,50.81057,24.79311,0.61218,3.97914,1.53044,50.81057,5.50958,4.28523,15.91656,5.81567,121.82293,813.5813,0.91826,7.34611,8.57046,18.05918,13.16177,8.57046,59.07494,0.61218,55.0958,15.91656,0,2.14261,80.80717,13.77395,1.22435,12.24351,7.04002,0.61218,17.75309,7.65219,4.8974,17.447,1.22435,1.53044,11.93742,0.91826,9.48872,12.85569,5.50958,7.34611,59.38103,1.83653,11.32525,131.92383,78.66456,9.48872,1.83653,8.26437,1.53044,1.83653,17.447,6.73393,5.81567,0.30609,0.30609,0.30609,25.40529,1.83653,20.81397,14.69221,1.22435,7.34611,5.81567,2.75479,47.74969,12.5496,11.01916,10.1009,20.50788,0,26.62964,10.1009,8.87655,8.26437,121.21076,26.62964,35.50618,1.22435,3.06088,14.08004,3.97914,1.22435,1.83653,19.58962,5.20349,3.06088,0,1.22435,0,46.52534,23.87485,3.36697,1.22435,15.61048,2.14261,0,1.22435,38.56706,21.12006,3.06088,2.14261,23.56876,0,1.53044,3.36697,25.40529,3.06088,17.75309,0.30609
KAKRNA28_L3Mid_Va102_ACACGC,L3Mid,L3Mid,Va102,Va102,282set_VA102,VA102,VA102:8042MABXX:4:F10,Va102,69.38035,143.92732,0,5.16662,5.16662,57.57093,17.71413,77.49933,33.95209,8.85707,40.59488,16.97604,56.09475,17.71413,2.95236,27.30929,0.73809,27.30929,20.66649,12.54751,58.30902,0,33.214,3.69044,4.42853,3.69044,0,22.14266,0,8.11898,11.80942,36.90444,12.54751,1.47618,0.73809,20.66649,76.76124,487.8767,5.16662,2.95236,8.85707,11.07133,7.38089,18.45222,16.97604,2.21427,25.09502,7.38089,0,5.16662,20.66649,5.16662,0.73809,15.49987,0,0,16.23795,21.40458,7.38089,59.0471,7.38089,0,14.02369,2.95236,10.33324,13.2856,42.80915,0.73809,90.04683,0,19.9284,101.11817,86.35639,14.02369,1.47618,29.52355,13.2856,2.21427,25.83311,12.54751,263.49771,0.73809,0,1.47618,20.66649,15.49987,14.76178,7.38089,0.73809,11.07133,2.21427,0.73809,16.23795,21.40458,16.23795,11.80942,25.09502,1.47618,0,43.54724,0.73809,11.07133,143.92732,33.214,29.52355,5.16662,3.69044,8.85707,0,0,1.47618,14.76178,0,18.45222,0,3.69044,2.21427,11.80942,34.69017,0,0,82.66595,5.16662,0,0.73809,12.54751,27.30929,2.21427,6.6428,24.35693,0,87.83257,6.6428,0,19.19031,14.76178,2.95236
KAKRNA28_L3Tip_Va102_GGTATA,L3Tip,L3Tip,Va102,Va102,282set_VA102,VA102,VA102:8042MABXX:4:F10,Va102,5.79069,116.64102,2.48172,2.48172,0.82724,47.15275,19.85379,102.57792,21.50827,4.13621,45.49827,15.71758,34.74413,14.0631,2.48172,19.85379,4.13621,30.60793,17.37207,14.0631,114.1593,0,36.39862,3.30897,1.65448,0.82724,1.65448,22.33551,0.82724,2.48172,22.33551,33.08965,14.0631,11.58138,0.82724,22.33551,89.34206,234.10928,9.9269,6.61793,6.61793,6.61793,10.75414,14.0631,9.9269,6.61793,24.81724,6.61793,0,1.65448,9.9269,12.40862,3.30897,11.58138,2.48172,0,11.58138,18.19931,3.30897,45.49827,4.96345,0,17.37207,1.65448,12.40862,18.19931,72.79723,1.65448,52.94344,0,10.75414,92.65102,95.13275,9.9269,3.30897,23.99,13.23586,4.13621,17.37207,14.89034,264.71721,0,0,0,35.57138,10.75414,19.85379,28.95344,0.82724,5.79069,3.30897,1.65448,9.09965,10.75414,5.79069,14.89034,25.64448,0,0.82724,83.55137,0,10.75414,129.87688,35.57138,57.07965,1.65448,1.65448,15.71758,0,0,0,20.68103,0,7.44517,0,0,0.82724,7.44517,26.47172,0,0,52.94344,2.48172,0,0,21.50827,20.68103,0,14.89034,25.64448,0.82724,38.0531,6.61793,0.82724,16.54483,16.54483,0
KAKRNA16_Kern_Va102_CAGATG,Kern,Kern,Va102,Va102,282set_VA102,VA102,VA102:8042MABXX:4:F10,Va102,0.55803,38.22539,0,0,6.69642,18.41515,8.92856,0.55803,91.2387,15.90399,160.71405,8.64954,0.27902,11.71873,4.18526,15.90399,8.64954,2.23214,1.6741,70.87043,265.06657,0.55803,1.6741,23.71648,2.51116,6.4174,0.55803,41.85262,0.83705,5.58035,2.23214,79.51997,1.11607,13.11382,5.58035,4.18526,225.72511,30.4129,1.11607,4.18526,7.53347,3.90624,16.74105,13.11382,35.1562,3.06919,27.62273,28.7388,0.83705,2.51116,57.19858,15.34596,0.55803,19.53122,6.13838,0,35.99325,17.5781,4.18526,12.27677,0.83705,0.83705,3.62723,7.25445,8.64954,28.7388,8.09151,4.46428,31.80799,0.83705,1.95312,209.5421,30.4129,8.37052,5.02231,20.08926,9.48659,3.90624,10.88168,5.30133,21.48434,0.55803,0,0,43.2477,0.83705,20.08926,16.74105,1.95312,7.53347,46.03788,3.06919,130.58016,51.33921,17.85712,6.13838,14.50891,0.27902,5.58035,8.37052,3.62723,20.64729,5.02231,6.97544,114.95519,0.83705,5.58035,4.7433,1.6741,1.11607,2.51116,5.58035,0.55803,1.11607,0,0,0.27902,21.48434,5.85937,0,2.51116,0.27902,5.85937,0,4.7433,8.64954,15.06694,1.95312,0.83705,38.78342,0.83705,4.18526,10.88168,0,3.34821,17.29908,0.55803
10343927_LMAN8_Va14_AACAAG,LMAN8,LMAN,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,0,38.35495,0,1.5342,5.11399,50.62854,21.99017,210.18513,53.18553,13.29638,47.04874,8.18239,18.41038,2.557,0,3.0684,1.0228,0.5114,13.80778,15.85338,24.54717,0.5114,38.86635,12.78498,2.557,2.557,0,14.31918,13.80778,2.557,4.09119,51.65133,34.26376,10.22799,0,83.86949,140.63482,19.43318,32.21816,3.0684,2.0456,5.11399,14.31918,42.44615,3.0684,1.5342,19.43318,19.94457,0.5114,10.22799,9.20519,12.78498,0.5114,42.95755,0,0,37.33215,13.29638,7.15959,11.25079,10.73939,1.5342,10.73939,6.64819,0,15.34198,6.64819,2.557,23.01297,1.5342,9.20519,100.74567,34.26376,16.36478,1.0228,22.50157,7.15959,2.557,32.21816,5.62539,72.61871,4.09119,0,0,27.10417,2.0456,29.14976,10.22799,112.50786,8.69379,0,2.0456,20.45597,16.36478,9.20519,9.20519,81.8239,2.0456,0.5114,118.64465,0,12.27358,65.97052,20.96737,15.85338,10.22799,1.5342,15.34198,1.5342,3.0684,0.5114,8.18239,0,64.43632,0,0,2.0456,1.0228,32.21816,0,1.0228,5.62539,4.60259,0,0,6.13679,26.59277,0,7.15959,14.31918,0.5114,87.44929,14.31918,0,5.11399,30.17256,1.0228
10344823_LMid_Va14_CGCGGA,L3Mid,L3Mid,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,42.54452,265.90325,0,5.80153,6.76845,35.77607,12.56997,313.28237,51.24681,20.30534,40.61068,10.63613,36.74299,8.70229,0,22.23918,0.96692,4.8346,26.10686,15.47073,30.94147,0.96692,56.08141,13.53689,6.76845,1.93384,1.93384,29.97455,0,28.04071,13.53689,12.56997,6.76845,7.73537,7.73537,37.70992,70.58523,1184.47811,25.13994,1.93384,8.70229,10.63613,25.13994,20.30534,24.17302,0,13.53689,11.60305,0,2.90076,29.00763,7.73537,0,46.4122,1.93384,0,17.40458,17.40458,18.3715,64.7837,3.86768,0.96692,43.51144,0,1.93384,12.56997,48.34605,3.86768,35.77607,0,5.80153,87.02288,316.18314,15.47073,0.96692,11.60305,6.76845,6.76845,35.77607,17.40458,254.3002,34.80915,0.96692,6.76845,24.17302,9.66921,23.2061,6.76845,0.96692,19.33842,0,6.76845,22.23918,24.17302,11.60305,11.60305,175.9796,0,0,143.10429,0,19.33842,96.69209,11.60305,5.80153,8.70229,1.93384,8.70229,2.90076,0.96692,0,2.90076,0,51.24681,0,0,2.90076,15.47073,108.29514,0,0,66.71754,1.93384,0.96692,0.96692,9.66921,22.23918,0,5.80153,6.76845,3.86768,244.63099,11.60305,2.90076,3.86768,24.17302,1.93384
10344826_LMAD8_Va14_AAGTGG,LMAD8,LMAD,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,0,84.67157,0,1.02632,13.34219,47.72398,14.36851,201.67229,47.72398,15.90799,74.92151,16.42115,16.93431,6.15793,0,8.72374,0,0.51316,7.69742,13.34219,36.9476,0,70.81623,11.8027,2.05264,4.61845,0,16.42115,4.61845,6.15793,5.13161,62.09249,17.96064,12.31587,0,30.2765,84.15841,210.39603,42.59237,3.59213,5.64477,13.34219,12.82903,53.88191,4.61845,0.51316,18.98696,29.76334,0,2.05264,19.50012,12.31587,1.02632,38.48708,2.56581,0,30.78966,12.82903,6.15793,22.06593,11.28954,0.51316,16.42115,8.72374,1.02632,7.69742,67.73726,0.51316,17.96064,0,12.31587,117.00072,85.18473,18.98696,0.51316,11.28954,9.75006,6.15793,20.52644,13.85535,291.47548,27.19754,0,1.53948,26.17121,9.2369,29.76334,7.69742,52.34243,15.39483,0,1.53948,3.59213,14.88167,8.72374,4.10529,88.77686,2.56581,0,35.40811,0,9.2369,95.44796,24.63173,23.09225,4.10529,2.05264,12.31587,6.15793,1.53948,2.05264,9.75006,0,18.98696,0,1.02632,4.10529,2.05264,36.43443,0,1.53948,8.21058,3.07897,0,0,7.69742,18.98696,0,4.10529,18.4738,4.10529,11.28954,18.4738,0,6.15793,28.22386,2.05264
KAKRNA5_GShoot_Va14_GCAGCC,GShoot,GShoot,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,222.89742,47.74281,2.34321,1.7574,18.74564,66.19555,6.44381,19.91725,33.09778,53.89372,107.49455,17.28114,17.86694,6.73672,0,11.71603,10.54442,19.91725,7.61542,25.18946,1113.02258,0.5858,7.02962,14.93793,5.85801,3.22191,12.59473,13.18053,2.92901,3.51481,2.34321,51.25762,7.61542,0.5858,7.02962,5.85801,179.25522,1476.21942,6.44381,4.97931,8.49412,7.61542,15.23084,21.08885,41.8848,0.5858,21.38175,36.02678,2.92901,6.15091,20.79595,9.07992,1.4645,33.39068,3.51481,0,19.33144,9.07992,2.63611,7.32252,1.1716,0.2929,3.51481,3.80771,1.4645,15.81664,3.51481,4.10061,38.66289,1.7574,5.56511,174.86171,54.18663,4.39351,1.4645,10.83733,10.25152,0.5858,17.57404,14.64503,6.44381,1.7574,1.1716,0.5858,20.50305,2.34321,24.60366,21.38175,1.4645,6.73672,0.8787,0.2929,75.86128,10.25152,12.88763,3.51481,45.39961,2.92901,12.88763,10.25152,12.59473,9.95862,101.34363,14.64503,29.29007,0.5858,3.51481,4.97931,4.97931,1.7574,1.1716,22.26045,5.27221,3.80771,0,0.8787,1.1716,29.58297,18.74564,0,0.8787,15.23084,3.51481,0.8787,0,19.03854,21.08885,0,6.44381,16.40244,0.2929,2.92901,13.18053,21.08885,0,26.65396,1.1716
KAKRNA6_10346261_GRoot_Va14_GCAGCC,GRoot,GRoot,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,37.7161,72.28919,4.19068,6.28602,5.23835,17.81038,15.71504,5.23835,30.38241,69.14618,73.33685,34.57309,2.09534,7.33369,0,6.28602,9.42902,0,24.0964,11.52436,660.03169,0,0,13.6197,7.33369,2.09534,0,14.66737,2.09534,4.19068,5.23835,52.38347,4.19068,2.09534,6.28602,5.23835,243.05929,17.81038,3.14301,2.09534,7.33369,14.66737,17.81038,1.04767,99.52859,0,53.43114,46.09745,6.28602,0,12.57203,5.23835,0,17.81038,6.28602,0,30.38241,7.33369,12.57203,28.28707,1.04767,0,8.38135,3.14301,0,8.38135,11.52436,6.28602,34.57309,2.09534,6.28602,136.19702,59.71715,4.19068,0,0,2.09534,3.14301,8.38135,17.81038,3.14301,4.19068,1.04767,0,33.52542,0,20.95339,25.14406,2.09534,4.19068,0,1.04767,17.81038,12.57203,10.47669,6.28602,11.52436,0,27.2394,0,3.14301,3.14301,51.3358,29.33474,26.19173,0,0,10.47669,3.14301,2.09534,0,13.6197,3.14301,1.04767,0,13.6197,1.04767,25.14406,6.28602,0,1.04767,0,3.14301,1.04767,0,14.66737,12.57203,0,0,11.52436,1.04767,0,7.33369,3.14301,1.04767,29.33474,0
KAKRNA20_10346930_L3Base_Va14_GGCCAA,L3Base,L3Base,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,15.56126,79.3245,5.69315,4.17497,13.66355,55.41328,6.83177,35.2975,25.04984,71.73363,79.70404,13.66355,18.21807,9.86812,0,14.42264,15.56126,21.25441,9.48858,21.25441,419.39506,0,13.66355,9.48858,4.93406,3.41589,59.58826,9.10903,0.75909,5.3136,1.13863,43.26791,3.03634,0.37954,9.10903,4.17497,142.70818,1144.70181,1.51817,6.45223,7.59086,17.07944,12.90446,22.39304,42.50882,0,49.72014,22.0135,1.51817,10.24766,11.38629,12.14538,0.37954,26.94756,6.45223,0,17.45898,11.76583,5.69315,8.34995,0.75909,0.37954,8.34995,0,0,14.42264,4.17497,4.17497,41.74973,0.37954,2.27726,130.18326,55.41328,9.48858,0.75909,4.55452,4.93406,2.6568,21.25441,4.55452,6.07269,4.17497,0,0,25.42938,3.03634,14.80218,5.69315,4.55452,4.17497,0,0,77.04724,6.45223,6.07269,3.41589,23.91121,2.6568,22.77258,12.90446,4.93406,7.21132,81.9813,20.49532,18.97715,1.13863,1.89772,15.94081,3.41589,1.89772,0.37954,8.72949,11.76583,6.45223,0,0.37954,0,32.26116,23.53167,2.27726,1.13863,18.21807,2.6568,0,0,16.32035,20.11578,1.13863,2.6568,13.28401,0.37954,4.55452,5.69315,27.70664,1.51817,17.45898,0.37954
KAKRNA21_10346931_L3Tip_Va14_GGCCAA,L3Tip,L3Tip,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,7.35282,166.17378,0.73528,0,3.67641,46.32278,9.55867,436.75764,36.02883,7.35282,25.73488,34.55826,46.32278,13.97036,0,11.76452,1.47056,27.20544,22.05847,20.5879,47.79334,0,55.88145,5.14698,3.67641,0.73528,4.41169,22.05847,0,5.14698,14.70564,22.05847,11.76452,9.55867,0,20.5879,64.70484,1066.8945,34.55826,8.0881,10.29395,4.41169,16.17621,8.82339,11.02923,2.20585,21.32318,11.76452,0.73528,0,51.46976,10.29395,0.73528,25.73488,2.94113,0,12.4998,27.20544,13.97036,77.20463,7.35282,0,30.88185,2.20585,0.73528,14.70564,129.40967,2.94113,34.55826,0.73528,8.0881,73.52822,205.14374,12.4998,0,12.4998,14.70564,0.73528,27.20544,11.02923,349.99434,36.76411,0,0,19.85262,13.23508,20.5879,10.29395,8.82339,24.9996,0,0.73528,13.97036,22.79375,9.55867,11.02923,29.41129,0.73528,0,227.93749,0.73528,11.76452,98.52782,11.02923,19.11734,3.67641,1.47056,8.0881,1.47056,2.94113,2.20585,6.61754,2.20585,20.5879,0,0.73528,1.47056,6.61754,50.73447,0,0,73.52822,2.94113,0,0,2.94113,21.32318,0,16.91149,1.47056,7.35282,47.79334,8.0881,0.73528,9.55867,26.47016,1.47056
KAKRNA16_Kern_Va14_GTAGAA,Kern,Kern,Va14,Va14,282set_Va14,Va14,Va14:8042MABXX:3:G3,Ames27192,1.14207,45.96827,0,1.14207,3.14069,18.55862,8.56552,2.28414,69.09516,25.41103,176.1641,9.70758,1.7131,9.13655,0.57103,23.98344,13.70482,5.99586,5.99586,34.8331,507.93507,0.85655,3.42621,17.41655,9.42207,6.5669,0,24.26896,0.85655,17.70207,2.56965,64.24137,1.7131,3.14069,1.42759,7.13793,190.15445,15.98896,0.85655,1.99862,4.85379,4.28276,19.41517,6.85241,23.41241,2.28414,33.11999,41.97103,0.28552,1.14207,3.42621,9.13655,2.28414,23.41241,5.13931,0.28552,23.41241,11.99172,7.70896,18.2731,2.85517,1.99862,1.14207,7.70896,0.57103,27.40965,11.42069,2.28414,20.55724,0,8.56552,181.87445,26.26758,7.70896,0.85655,8.56552,7.42345,7.13793,12.27724,15.41793,14.84689,4.85379,0.57103,2.28414,44.54068,1.7131,29.40827,31.12137,1.7131,9.70758,10.56414,2.28414,139.90342,40.82896,16.84551,7.70896,21.69931,2.28414,7.42345,10.84965,1.42759,22.84137,7.70896,10.56414,52.82068,1.42759,6.85241,6.28138,3.71172,0.57103,2.85517,3.99724,0,0.57103,0,0,0.57103,15.70345,22.27034,0,0.85655,0,6.5669,0,0,1.14207,12.56276,0.28552,3.71172,12.56276,3.42621,11.13517,8.85103,0.28552,1.7131,17.13103,0.57103
10343262_LMAN8_Va17_GGTATA,LMAN8,LMAN,Va17,Va17,282set_Va17,Va17,Va17:8042MABXX:3:F10,Ames19002,0,61.60151,0,2.22992,4.45984,46.8283,22.02045,204.59506,80.27708,7.80472,50.45192,15.88817,8.08346,7.80472,1.95118,4.1811,0,0.27874,10.59211,9.47716,31.4976,0.27874,52.96057,17.83935,3.06614,2.7874,0,15.88817,19.51179,5.5748,5.29606,37.90862,28.43147,8.91968,0.55748,64.38891,130.729,20.06927,20.62675,4.73858,2.7874,12.26455,17.00313,32.05508,3.06614,1.95118,29.26769,33.17004,0,9.7559,13.65825,14.21573,0,5.5748,1.11496,0,37.62988,16.44565,11.42833,17.83935,11.42833,1.11496,14.77321,14.21573,34.56374,11.42833,20.06927,4.45984,34.56374,0.27874,9.47716,95.05029,36.51492,12.82203,1.3937,18.11809,6.68976,5.01732,17.56061,9.7559,86.40936,8.91968,0,1.95118,34.00626,3.62362,28.43147,9.19842,49.89444,11.42833,0.27874,1.67244,42.6472,21.18423,2.7874,11.14959,40.13854,3.34488,0,156.93054,0.27874,8.64094,76.37472,21.46297,10.59211,5.5748,2.22992,17.83935,5.01732,3.90236,0.55748,12.54329,0.27874,59.92907,0.55748,0,8.91968,1.11496,9.7559,0,1.11496,3.62362,5.29606,0,2.22992,10.59211,23.97163,0,2.22992,19.23305,3.34488,44.0409,15.33069,0,8.64094,27.87399,1.11496
