OrigColNameFromRNAExpressionValue_RNA_TaxaName,Tissue,TissueWODate,RNA_TaxaName,RNA_TaxaName_WOUnderscoreOrDot,HMP32Name,RawPhenotypeNames,CarotToco_GBSNames,AmesName,AC192244.3_FG007,GRMZM2G000231,GRMZM2G003124,GRMZM2G020148,GRMZM2G037048,GRMZM2G054225,GRMZM2G055802,GRMZM2G056697,GRMZM2G104316,GRMZM2G106950,GRMZM2G140559,GRMZM2G353905,GRMZM2G398500,GRMZM2G402493,GRMZM2G468111,GRMZM2G472671
10344825_GRoot_NC250_CAGATG,GRoot,GRoot,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,3.50514,1.05154,11.21646,1.75257,5.95874,22.43291,154.22628,0,7.71131,2.80411,15.77314,0.35051,3.15463,25.23703,134.24696,0
KAKRNA27_10346929_L3Tip_NC250_CGCGGA,L3Tip,L3Tip,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,3.18428,1.59214,10.34891,108.2655,2.38821,11.14498,4.77642,0,15.9214,207.77423,27.86245,0,16.71747,112.24585,1.59214,251.55808
KAKRNA23_10346932_L3Base_NC250_TGCTAT,L3Base,L3Base,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,1.83554,0.45889,16.06101,22.02653,5.04775,11.47215,10.09549,1.83554,12.38992,246.88068,21.10876,2.29443,5.96552,56.44298,1.37666,22.9443
KAKRNA24_L3Tip_NC250_TGCTAT,L3Tip,L3Tip,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,4.98004,0,7.96806,47.80834,3.98403,4.98004,18.92414,0,19.92014,145.41704,31.87223,0,20.91615,74.70054,2.98802,183.26532
KAKRNA26_L3Base_NC250_CGCGGA,L3Base,L3Base,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,0.74772,1.99392,14.45593,31.15502,6.231,11.46505,17.94529,1.49544,15.70213,169.48333,14.45593,1.49544,6.48025,90.22495,0.24924,15.20365
KAKRNA18_Kern_NC250_TCAGGA,Kern,Kern,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,1.06097,2.91766,3.1829,1.85669,2.65241,28.38084,1.32621,1.85669,20.15835,4.24386,7.692,9.28345,4.24386,16.17973,4.50911,0
KAKRNA16_Kern_NC250_AACCGA,Kern,Kern,NC250,NC250,282set_NC250,NC250,NC250:8042MABXX:2:C1,PI550555,0.47703,1.43108,4.29323,2.38513,7.15539,36.25397,2.38513,0,12.8797,1.43108,7.63241,5.24728,7.15539,15.26483,8.10944,0
10343927_LMAD26_NC258_TGTGCA,LMAD26,LMAD,NC258,NC258,282set_NC258,NC258,NC258:8042MABXX:4:B12,PI531084,11.62321,0.43049,10.33174,4.30489,15.06712,10.76223,21.95495,1.72196,12.91467,3.44391,37.88305,0,25.39886,39.605,102.02593,3.44391
10344827_LMAN26_NC258_CAACAG,LMAN26,LMAN,NC258,NC258,282set_NC258,NC258,NC258:8042MABXX:4:B12,PI531084,3.72448,1.06414,5.32069,3.72448,17.0262,14.36586,31.92412,3.19241,19.15447,7.44896,23.94309,0.53207,22.87896,13.30172,1.59621,7.98103
KAKRNA5_GShoot_NC258_TCTTAA,GShoot,GShoot,NC258,NC258,282set_NC258,NC258,NC258:8042MABXX:4:B12,PI531084,1.44179,4.90209,5.76716,23.06866,12.97612,21.91522,48.15582,0,9.51582,158.59701,24.51045,0.28836,7.20896,25.08716,10.3809,9.22746
KAKRNA6_10346261_GRoot_NC258_TCTTAA,GRoot,GRoot,NC258,NC258,282set_NC258,NC258,NC258:8042MABXX:4:B12,PI531084,3.06425,3.06425,5.10709,27.57827,14.29984,9.19276,29.6211,0,24.51401,12.25701,32.68535,5.10709,2.04283,18.38551,38.81385,1.02142
KAKRNA27_10346929_L3Tip_NC258_TGGCGA,L3Tip,L3Tip,NC258,NC258,282set_NC258,NC258,NC258:8042MABXX:4:B12,PI531084,1.51369,0,11.35271,199.05081,17.40749,9.83901,1.51369,4.54108,15.89379,329.98538,30.27389,0.75685,18.16433,65.08886,3.78424,152.88313
KAKRNA26_L3Base_NC258_TGGCGA,L3Base,L3Base,NC258,NC258,282set_NC258,NC258,NC258:8042MABXX:4:B12,PI531084,1.46259,1.46259,10.72569,70.69206,17.0636,13.65088,4.38778,2.43766,12.18829,157.47266,24.8641,0.48753,6.33791,107.25692,3.90025,14.62594
KAKRNA17_Kern_NC258_GGTGAG,Kern,Kern,NC258,NC258,282set_NC258,NC258,NC258:8042MABXX:4:B12,PI531084,1.36876,2.73753,4.79067,10.60792,16.42516,28.40184,3.7641,0,28.05965,1.36876,11.2923,5.81724,2.73753,30.79718,11.63449,0.34219
10343262_LMAN8_NC260_CCGACC,LMAN8,LMAN,NC260,NC260,282set_NC260,NC260,NC260:8042MABXX:3:A4,Ames27140,1.72677,3.45354,6.3315,2.30236,8.63386,24.75039,36.26221,6.90709,14.38976,0.57559,6.3315,1.15118,26.47717,33.95984,15.54095,0.57559
KAKRNA3_GShoot_NC260_AGAATC,GShoot,GShoot,NC260,NC260,282set_NC260,NC260,NC260:8042MABXX:3:A4,Ames27140,0,13.89222,7.33201,19.29475,5.01664,31.2575,38.5895,0.77179,8.1038,74.09184,20.06654,3.47306,14.27812,65.21626,0.77179,3.47306
KAKRNA4_10346258_GRoot_NC260_AGAATC,GRoot,GRoot,NC260,NC260,282set_NC260,NC260,NC260:8042MABXX:3:A4,Ames27140,3.70597,7.00016,2.88242,7.82371,10.70613,25.53001,59.2955,0,18.94162,2.47065,20.17694,1.23532,12.35323,68.7663,199.29875,0
KAKRNA23_10346932_L3Base_NC260_CTCATA,L3Base,L3Base,NC260,NC260,282set_NC260,NC260,NC260:8042MABXX:3:A4,Ames27140,2.03391,4.47459,7.32206,128.5428,2.44069,8.13562,17.49158,5.69493,17.89836,62.64428,11.38987,1.22034,7.72884,107.79697,1.62712,19.93227
KAKRNA24_L3Tip_NC260_CTCATA,L3Tip,L3Tip,NC260,NC260,282set_NC260,NC260,NC260:8042MABXX:3:A4,Ames27140,0.80802,0,7.27218,139.7875,4.0401,8.0802,1.61604,2.02005,27.47269,10.10025,11.31228,0.80802,30.30076,20.20051,3.63609,261.39454
KAKRNA17_Kern_NC260_CAGCGT,Kern,Kern,NC260,NC260,282set_NC260,NC260,NC260:8042MABXX:3:A4,Ames27140,0.94127,4.23572,8.47144,22.11986,3.29445,44.23973,1.88254,3.29445,18.35478,0,7.05953,3.76508,3.29445,41.88655,52.24053,0
10343264_LMAN26_NC262_ACAGAT,LMAN26,LMAN,NC262,NC262,282set_NC262,NC262,NC262:8042MABXX:2:D4,PI531085,4.34712,1.58077,8.69423,1.97596,60.85962,19.75962,16.99327,4.34712,15.4125,3.16154,22.13077,0.39519,43.07597,13.43654,1.58077,0
10343927_LMAD26_NC262_AAGACA,LMAD26,LMAD,NC262,NC262,282set_NC262,NC262,NC262:8042MABXX:2:D4,PI531085,23.59881,0,8.16882,5.44588,36.30587,9.98411,53.55115,4.53823,11.79941,0.90765,36.30587,0,53.55115,9.07647,24.50646,0
10344823_GShoot_NC262_CTCTCG,GShoot,GShoot,NC262,NC262,282set_NC262,NC262,NC262:8042MABXX:2:D4,PI531085,0,8.22477,8.58237,25.03191,25.38951,30.75349,45.77264,3.93359,6.43678,130.16595,37.90547,2.50319,17.16474,59.71899,2.86079,3.21839
10344825_GRoot_NC262_CTCTCG,GRoot,GRoot,NC262,NC262,282set_NC262,NC262,NC262:8042MABXX:2:D4,PI531085,8.09611,11.75242,5.48446,3.65631,17.23688,13.31941,46.74852,0.52233,11.49126,0.26116,7.83495,0,12.01359,17.75921,72.08152,0
KAKRNA27_10346929_L3Tip_NC262_CGCCTG,L3Tip,L3Tip,NC262,NC262,282set_NC262,NC262,NC262:8042MABXX:2:D4,PI531085,6.2963,1.04938,11.54321,135.37037,37.77778,2.09877,3.14815,4.19753,14.69136,3.14815,35.67901,0,26.23457,25.18519,6.2963,190.98765
KAKRNA26_L3Base_NC262_CGCCTG,L3Base,L3Base,NC262,NC262,282set_NC262,NC262,NC262:8042MABXX:2:D4,PI531085,3.05426,2.54522,7.63566,32.06977,34.61499,13.74419,3.05426,0.50904,11.19897,55.48579,20.36176,1.52713,5.09044,100.28166,1.52713,8.1447
KAKRNA16_Kern_NC262_AATCCG,Kern,Kern,NC262,NC262,282set_NC262,NC262,NC262:8042MABXX:2:D4,PI531085,0,2.96472,8.89416,14.45301,27.05308,33.7237,3.7059,0.74118,20.01187,0,5.18826,3.7059,2.22354,41.1355,4.81767,0
10343262_LMAN8_NC264_ACCGTG,LMAN8,LMAN,NC264,NC264,282set_NC264,NC264,NC264:8042MABXX:3:D10,PI520774,0.8573,1.71459,7.71567,4.28649,7.71567,27.00486,20.57513,0,8.14432,9.43027,17.57459,0,1.28595,10.28756,2.57189,0.8573
10344826_LMAD8_NC264_AACGCC,LMAD8,LMAD,NC264,NC264,282set_NC264,NC264,NC264:8042MABXX:3:D10,PI520774,3.10472,0,6.98561,2.32854,10.09032,16.29976,14.7474,0,6.20943,0.77618,33.37569,0,0.77618,31.82333,17.85211,1.55236
KAKRNA5_GShoot_NC264_ATGAAC,GShoot,GShoot,NC264,NC264,282set_NC264,NC264,NC264:8042MABXX:3:D10,PI520774,0.37878,2.65145,6.43923,36.36272,3.03023,24.24182,3.03023,0,8.7119,112.11839,19.3177,3.78778,5.3029,39.01417,0.75756,0.75756
KAKRNA6_10346261_GRoot_NC264_ATGAAC,GRoot,GRoot,NC264,NC264,282set_NC264,NC264,NC264:8042MABXX:3:D10,PI520774,2.59027,5.18053,3.8854,0.64757,5.18053,31.0832,20.72213,0,7.12323,0,16.18916,0.64757,0.64757,20.07456,23.95996,0
KAKRNA24_L3Tip_NC264_CGATCT,L3Tip,L3Tip,NC264,NC264,282set_NC264,NC264,NC264:8042MABXX:3:D10,PI520774,5.74734,0,9.03154,114.94687,0.82105,5.74734,9.03154,0,27.91567,1.6421,26.27357,0.82105,3.2842,49.26295,4.92629,64.86288
KAKRNA18_Kern_NC264_AACCGA,Kern,Kern,NC264,NC264,282set_NC264,NC264,NC264:8042MABXX:3:D10,PI520774,0.43664,4.80304,7.42289,8.73281,5.67632,24.01522,2.1832,0.43664,20.08546,0,5.67632,4.80304,0.43664,30.56482,6.54961,0
10343262_LMAN8_NC290A_GCTCGA,LMAN8,LMAN,NC290A,NC290A,282set_NC290A,NC290A,NC290A:8042MABXX:2:A3,Ames27141,4.39267,1.01369,5.74426,2.02738,56.76677,19.59805,52.0362,7.43374,15.20538,25.6802,21.28754,0.3379,38.18241,14.86749,2.02738,0.67579
10344826_LMAD8_NC290A_CAGCGT,LMAD8,LMAD,NC290A,NC290A,282set_NC290A,NC290A,NC290A:8042MABXX:2:A3,Ames27141,7.3494,0,4.59338,0.91868,26.64159,7.3494,22.04821,5.51205,9.18675,6.43073,41.34039,0,30.31629,14.69881,9.18675,0
KAKRNA3_GShoot_NC290A_GTCAGG,GShoot,GShoot,NC290A,NC290A,282set_NC290A,NC290A,NC290A:8042MABXX:2:A3,Ames27141,1.27306,5.09225,7.95664,17.50461,34.3727,19.09594,18.14114,2.22786,8.59317,186.82197,18.14114,0.63653,16.86808,34.3727,1.59133,6.36531
KAKRNA4_10346258_GRoot_NC290A_GTCAGG,GRoot,GRoot,NC290A,NC290A,282set_NC290A,NC290A,NC290A:8042MABXX:2:A3,Ames27141,1.61852,4.0463,7.5531,2.15803,19.96176,7.28334,31.83091,0,12.40866,5.12532,7.82285,0.80926,10.25063,25.62658,283.5109,0.26975
KAKRNA27_10346929_L3Tip_NC290A_TACCTT,L3Tip,L3Tip,NC290A,NC290A,282set_NC290A,NC290A,NC290A:8042MABXX:2:A3,Ames27141,0,0,8.52569,123.01356,26.79503,3.65387,14.61547,7.30774,24.35912,57.24393,20.70525,0,40.19255,24.35912,1.21796,155.89837
KAKRNA26_L3Base_NC290A_TACCTT,L3Base,L3Base,NC290A,NC290A,282set_NC290A,NC290A,NC290A:8042MABXX:2:A3,Ames27141,1.12877,3.38631,12.41648,75.62766,31.22933,10.5352,11.28771,1.12877,12.41648,187.37598,21.82291,0.37626,7.52514,115.13464,0.75251,15.80279
KAKRNA18_Kern_NC290A_GTCAGG,Kern,Kern,NC290A,NC290A,282set_NC290A,NC290A,NC290A:8042MABXX:2:A3,Ames27141,1.69027,2.17321,7.24403,15.93686,29.94197,19.80034,4.10495,1.69027,23.66382,0.24147,6.76109,3.13908,4.82935,35.01279,4.34642,0
10343262_LMAN8_NC294_TCAGGA,LMAN8,LMAN,NC294,NC294,282set_NC294,NC294,NC294:8042MABXX:3:E5,Ames27143,2.83073,1.76921,7.07684,2.47689,8.84605,25.47661,23.35356,5.66147,9.90757,0.35384,35.38419,1.76921,16.63057,19.10746,7.07684,3.18458
10344826_LMAD8_NC294_CGATCT,LMAD8,LMAD,NC294,NC294,282set_NC294,NC294,NC294:8042MABXX:3:E5,Ames27143,10.90191,1.14757,7.4592,5.16406,4.59028,10.90191,2.86892,7.4592,12.62326,0.57378,35.57465,0.57378,18.36111,31.55816,8.03299,0
KAKRNA5_GShoot_NC294_AAGTGG,GShoot,GShoot,NC294,NC294,282set_NC294,NC294,NC294:8042MABXX:3:E5,Ames27143,0.2863,0.8589,11.16575,48.09863,10.87945,23.19041,12.88356,1.43151,5.15342,68.99863,32.35206,3.14932,12.88356,48.09863,6.58493,12.02466
KAKRNA6_10346261_GRoot_NC294_AAGTGG,GRoot,GRoot,NC294,NC294,282set_NC294,NC294,NC294:8042MABXX:3:E5,Ames27143,4.05689,3.912,6.37511,3.33244,14.344,17.96622,25.35555,0.57956,13.18489,1.59378,9.99733,3.18756,4.05689,44.91555,68.38754,1.44889
KAKRNA27_10346929_L3Tip_NC294_TGTGCA,L3Tip,L3Tip,NC294,NC294,282set_NC294,NC294,NC294:8042MABXX:3:E5,Ames27143,5.22768,0.74681,11.20218,67.21306,5.22768,8.21493,0.74681,5.22768,13.44261,44.0619,34.35334,0,9.70855,47.79595,2.24044,97.83235
KAKRNA26_L3Base_NC294_TGTGCA,L3Base,L3Base,NC294,NC294,282set_NC294,NC294,NC294:8042MABXX:3:E5,Ames27143,0,1.43763,17.97032,21.20497,5.03169,26.95547,10.42278,1.43763,9.70397,21.92379,26.59607,4.31288,5.03169,115.36943,0.71881,5.7505
KAKRNA18_Kern_NC294_CTAGTC,Kern,Kern,NC294,NC294,282set_NC294,NC294,NC294:8042MABXX:3:E5,Ames27143,0,0.82687,4.96124,7.44186,4.40999,30.04305,2.75624,3.58312,25.63306,0.27562,6.89061,5.78811,3.30749,18.1912,9.37123,0
10343264_LMAD26_NC296_GCGCTG,LMAD26,LMAD,NC296,NC296,282set_NC296,NC296,NC296:8042MABXX:3:F7,Ames27144,1.81488,0,6.0496,4.83968,10.88927,10.28431,9.07439,1.20992,8.46943,0,35.69261,0.60496,37.50749,37.50749,40.53229,2.41984
10344823_GShoot_NC296_GGAGGT,GShoot,GShoot,NC296,NC296,282set_NC296,NC296,NC296:8042MABXX:3:F7,Ames27144,0.98344,1.47515,10.32607,95.39325,14.25982,20.16043,30.4865,1.47515,9.83436,188.81963,14.25982,0.49172,17.70184,67.36534,1.47515,0.49172
10344825_GRoot_NC296_GGAGGT,GRoot,GRoot,NC296,NC296,282set_NC296,NC296,NC296:8042MABXX:3:F7,Ames27144,5.80564,0.7257,5.44278,0,21.77114,13.06268,30.11674,0.7257,6.89419,2.90282,13.78839,1.08856,9.79701,59.14493,18.50547,0.36285
10344827_LMAN26_NC296_CTCATA,LMAN26,LMAN,NC296,NC296,282set_NC296,NC296,NC296:8042MABXX:3:F7,Ames27144,2.66596,3.6354,4.84719,2.4236,14.54158,24.47833,10.90619,1.45416,13.08742,0,29.08317,0,41.68587,40.47407,5.57427,0.96944
KAKRNA23_10346932_L3Base_NC296_AATGAA,L3Base,L3Base,NC296,NC296,282set_NC296,NC296,NC296:8042MABXX:3:F7,Ames27144,16.80343,0,15.48552,381.20728,10.54333,11.20229,15.15604,0,14.1676,64.5779,19.10979,1.31792,12.84968,118.28298,3.62427,15.815
KAKRNA24_L3Tip_NC296_AATGAA,L3Tip,L3Tip,NC296,NC296,282set_NC296,NC296,NC296:8042MABXX:3:F7,Ames27144,5.55369,0.42721,5.55369,133.28859,6.40811,19.65152,5.12648,0,29.47729,38.02143,21.78756,1.28162,42.2935,20.93314,6.40811,38.02143
KAKRNA18_Kern_NC296_CAGCGT,Kern,Kern,NC296,NC296,282set_NC296,NC296,NC296:8042MABXX:3:F7,Ames27144,0.42154,4.21544,4.63699,18.9695,49.74225,27.82194,2.10772,1.26463,13.91097,0,10.11707,9.69552,3.7939,43.84063,5.05853,0.84309
10343927_LMAD26_NC296A_GGTATA,LMAD26,LMAD,NC296A,NC296A,282set_NC296A,NC296A,NC296A:8042MABXX:3:A8,Ames27145,1.91333,0,6.50533,9.94933,16.83733,7.27067,12.24533,0.76533,8.036,0,40.18,0.76533,38.64934,35.97067,70.028,1.148
10344827_LMAN26_NC296A_TGGATT,LMAN26,LMAN,NC296A,NC296A,282set_NC296A,NC296A,NC296A:8042MABXX:3:A8,Ames27145,1.48962,2.08547,5.06472,1.78755,19.66305,25.0257,11.02322,2.68132,11.61907,0.59585,29.19665,0,41.70949,37.24062,17.27965,0.29792
KAKRNA5_GShoot_NC296A_GCATGG,GShoot,GShoot,NC296A,NC296A,282set_NC296A,NC296A,NC296A:8042MABXX:3:A8,Ames27145,0.2119,0.63569,5.50933,58.90742,17.58747,18.85885,15.0447,2.54277,5.72122,130.74056,19.91834,1.27138,22.4611,103.82962,2.11897,1.48328
KAKRNA6_10346261_GRoot_NC296A_GCATGG,GRoot,GRoot,NC296A,NC296A,282set_NC296A,NC296A,NC296A:8042MABXX:3:A8,Ames27145,2.21374,4.98092,4.98092,20.47714,14.94277,13.8359,29.88555,0,12.72903,0,14.38934,2.76718,6.0878,54.23674,28.22524,1.10687
KAKRNA23_10346932_L3Base_NC296A_AGAATC,L3Base,L3Base,NC296A,NC296A,282set_NC296A,NC296A,NC296A:8042MABXX:3:A8,Ames27145,1.53147,0,6.50876,130.94087,16.08046,14.16612,26.80076,3.44581,11.48604,35.60673,24.88642,1.1486,12.25178,100.31142,3.06294,8.80596
KAKRNA24_L3Tip_NC296A_AGAATC,L3Tip,L3Tip,NC296A,NC296A,282set_NC296A,NC296A,NC296A:8042MABXX:3:A8,Ames27145,9.897,0,5.2784,99.62978,12.5362,2.6392,11.2166,1.3196,29.69099,9.897,25.07239,0.6598,23.75279,21.1136,12.5362,35.62919
KAKRNA17_Kern_NC296A_GAAGTG,Kern,Kern,NC296A,NC296A,282set_NC296A,NC296A,NC296A:8042MABXX:3:A8,Ames27145,0.8306,4.98363,1.66121,14.95088,49.83625,29.90175,2.49181,0,9.96725,0,16.61208,4.98363,2.49181,24.08752,14.12027,0
KAKRNA27_10346929_L3Tip_NC298_GATCAC,L3Tip,L3Tip,NC298,NC298,282set_NC298,NC298,NC298:8042MABXX:2:C7,Ames27261,4.33994,0,13.88781,148.426,15.62379,4.33994,6.94391,1.73598,44.2674,1.73598,17.35977,0,24.30367,26.90764,2.60396,49.47533
KAKRNA26_L3Base_NC298_GATCAC,L3Base,L3Base,NC298,NC298,282set_NC298,NC298,NC298:8042MABXX:2:C7,Ames27261,5.95915,0,10.80095,179.14684,17.87744,11.54585,21.22946,0.74489,11.91829,31.65796,14.89787,1.86223,6.70404,126.25941,1.48979,5.95915
10343264_LMAD26_NC300_ACATTA,LMAD26,LMAD,NC300,NC300,282set_NC300,NC300,NC300:8042MABXX:2:F8,Ames27146,1.78135,0,8.01608,10.68811,9.79743,13.36013,48.98716,6.23473,9.79743,0,32.955,0,16.92284,8.90676,2.67203,0
10344823_GShoot_NC300_AAGACA,GShoot,GShoot,NC300,NC300,282set_NC300,NC300,NC300:8042MABXX:2:F8,Ames27146,3.73796,6.07419,7.00868,52.79869,6.54143,39.71583,12.61562,4.67245,7.47592,103.7284,22.89501,4.20521,12.61562,41.11757,11.21388,0.46725
10344825_GRoot_NC300_AAGACA,GRoot,GRoot,NC300,NC300,282set_NC300,NC300,NC300:8042MABXX:2:F8,Ames27146,2.55704,6.20995,8.76698,2.55704,16.0728,19.36042,27.03153,1.46116,6.57524,1.46116,3.28762,0,7.67111,26.30094,14.61164,0
10344827_LMAN26_NC300_AAGTGG,LMAN26,LMAN,NC300,NC300,282set_NC300,NC300,NC300:8042MABXX:2:F8,Ames27146,3.44491,2.75593,7.23431,4.82288,15.5021,25.49234,27.2148,3.44491,8.26779,0,16.53557,0.34449,29.28175,5.51186,2.41144,0.68898
KAKRNA27_10346929_L3Tip_NC300_TTCCGC,L3Tip,L3Tip,NC300,NC300,282set_NC300,NC300,NC300:8042MABXX:2:F8,Ames27146,1.14205,1.14205,9.13639,150.75042,9.13639,19.98585,11.42049,0.57102,17.70175,1.14205,23.98302,0,23.412,11.42049,10.27844,2.85512
KAKRNA26_L3Base_NC300_TTCCGC,L3Base,L3Base,NC300,NC300,282set_NC300,NC300,NC300:8042MABXX:2:F8,Ames27146,0.85368,0.85368,11.09778,45.81392,9.95955,28.45585,9.67499,2.56103,9.10587,25.89482,14.79704,0.85368,6.54485,92.19695,0.85368,5.69117
KAKRNA18_Kern_NC300_AACAAG,Kern,Kern,NC300,NC300,282set_NC300,NC300,NC300:8042MABXX:2:F8,Ames27146,0.97807,5.21636,5.05335,15.16004,18.58327,56.72787,7.17249,0.89656,11.08476,0,14.75251,6.52045,4.80883,26.08178,6.60195,0.16301
10343927_LMAD26_NC302_ATGAAC,LMAD26,LMAD,NC302,NC302,282set_NC302,NC302,NC302:8042MABXX:4:F7,Ames27147,5.5234,0.30686,8.89881,1.22742,16.26334,11.66051,27.92385,1.53428,9.51252,1.53428,17.79762,0.30686,35.28839,14.72907,66.58765,0
10344827_LMAN26_NC302_CAGGAC,LMAN26,LMAN,NC302,NC302,282set_NC302,NC302,NC302:8042MABXX:4:F7,Ames27147,5.89273,1.02482,6.14893,2.56206,20.24023,20.75265,62.25794,3.58688,18.19059,0,16.90956,1.79344,33.30672,11.52925,2.04964,1.28103
KAKRNA5_GShoot_NC302_GACATC,GShoot,GShoot,NC302,NC302,282set_NC302,NC302,NC302:8042MABXX:4:F7,Ames27147,0,1.79504,7.45632,14.63648,14.91264,32.31072,6.76592,2.34736,10.63216,245.78243,14.77456,2.89968,9.80368,43.90945,1.65696,1.10464
KAKRNA6_10346261_GRoot_NC302_GACATC,GRoot,GRoot,NC302,NC302,282set_NC302,NC302,NC302:8042MABXX:4:F7,Ames27147,7.25484,0,7.25484,6.59531,24.40264,15.82874,21.10498,0,4.61671,3.29765,10.55249,6.59531,3.29765,23.08357,17.1478,0
KAKRNA28_L3Base_NC302_CGCGGA,L3Base,L3Base,NC302,NC302,282set_NC302,NC302,NC302:8042MABXX:4:F7,Ames27147,7.12419,0.54801,9.31625,107.95884,14.24838,13.15235,4.38412,7.6722,29.04477,199.47726,11.5083,4.93213,7.6722,82.75018,1.64404,23.01661
KAKRNA28_L3Mid_NC302_AACGCC,L3Mid,L3Mid,NC302,NC302,282set_NC302,NC302,NC302:8042MABXX:4:F7,Ames27147,13.46277,0,23.81875,235.08074,15.53397,11.39158,0,3.10679,48.6731,10.35598,23.81875,2.0712,23.81875,13.46277,2.0712,88.02583
KAKRNA28_L3Tip_NC302_ACCAGT,L3Tip,L3Tip,NC302,NC302,282set_NC302,NC302,NC302:8042MABXX:4:F7,Ames27147,8.69183,1.73837,6.95346,44.61805,12.74802,3.47673,10.43019,5.2151,59.10444,19.12202,8.11237,2.31782,22.0193,4.63564,3.47673,51.57152
KAKRNA17_Kern_NC302_TCTTAA,Kern,Kern,NC302,NC302,282set_NC302,NC302,NC302:8042MABXX:4:F7,Ames27147,0.35892,0.71784,5.74272,9.33192,41.63472,22.97088,5.3838,0,9.69084,0,7.53732,7.1784,7.1784,32.66172,41.2758,0
10343264_LMAD26_NC304_TTGGTA,LMAD26,LMAD,NC304,NC304,282set_NC304,NC304,NC304,Ames27148,1.63745,4.50299,3.2749,5.32171,15.96514,20.46813,67.9542,3.68426,11.05279,0,29.88347,0.40936,20.05877,20.05877,309.88752,0.40936
10344827_LMAN26_NC304_TATGTC,LMAN26,LMAN,NC304,NC304,282set_NC304,NC304,NC304,Ames27148,2.54864,0.56637,5.66365,1.13273,12.17686,45.8756,237.02393,5.09729,20.10597,0.28318,21.52189,2.26546,27.75191,10.47776,42.76059,1.13273
KAKRNA3_GShoot_NC304_ACCTAC,GShoot,GShoot,NC304,NC304,282set_NC304,NC304,NC304,Ames27148,0,0.57526,5.75264,15.53214,7.47844,44.87062,54.65011,1.72579,9.20423,90.31649,36.81691,2.87632,19.55899,44.29535,5.17738,1.15053
KAKRNA4_10346258_GRoot_NC304_ACCTAC,GRoot,GRoot,NC304,NC304,282set_NC304,NC304,NC304,Ames27148,7.60107,0.5847,7.01637,4.09288,21.63381,21.04911,33.91246,0.5847,15.78683,0.5847,30.40427,1.75409,5.84698,34.49716,87.11994,0
KAKRNA23_10346932_L3Base_NC304_CCTGCT,L3Base,L3Base,NC304,NC304,282set_NC304,NC304,NC304,Ames27148,2.41401,1.4484,6.75922,49.24572,15.44964,20.27765,0.4828,1.4484,15.44964,66.14377,42.48651,6.27642,10.62163,56.97054,0.4828,5.79361
KAKRNA24_L3Tip_NC304_CCTGCT,L3Tip,L3Tip,NC304,NC304,282set_NC304,NC304,NC304,Ames27148,1.68927,3.94164,3.94164,87.84224,18.01892,24.21293,10.13564,4.50473,30.97002,32.0962,32.65929,0,35.47475,17.45583,20.83438,45.0473
KAKRNA17_Kern_NC304_ATGAAC,Kern,Kern,NC304,NC304,282set_NC304,NC304,NC304,Ames27148,0.53064,0.26532,4.24509,7.42891,29.98096,53.06365,28.12373,0.26532,12.46996,0,11.14337,11.674,3.71446,19.36823,36.08328,0
10343264_LMAN26_NC306_AGATAG,LMAN26,LMAN,NC306,NC306,282set_NC306,NC306,NC306:8042MABXX:3:E10,Ames27149,0.98941,1.97881,6.43114,1.97881,11.87288,19.29343,36.60804,12.36758,16.81991,2.47352,29.6822,1.48411,17.80932,14.8411,5.93644,1.48411
10343927_LMAD26_NC306_CGCCTG,LMAD26,LMAD,NC306,NC306,282set_NC306,NC306,NC306:8042MABXX:3:E10,Ames27149,0.51901,0,8.82319,7.26616,7.78517,15.57034,21.27947,3.63308,9.86122,0.51901,42.03992,0.51901,16.60836,35.81178,18.1654,1.55703
KAKRNA3_GShoot_NC306_GATCAC,GShoot,GShoot,NC306,NC306,282set_NC306,NC306,NC306:8042MABXX:3:E10,Ames27149,0.36356,1.45424,7.63474,9.45253,8.36186,40.35505,113.43041,6.90762,12.36101,174.50833,22.54066,5.45339,8.36186,26.53981,4.36271,2.18135
KAKRNA4_10346258_GRoot_NC306_GATCAC,GRoot,GRoot,NC306,NC306,282set_NC306,NC306,NC306:8042MABXX:3:E10,Ames27149,1.37128,1.37128,7.54204,0.68564,6.8564,16.11254,70.96372,0.34282,14.74126,1.7141,19.19791,1.02846,3.08538,20.22637,237.23137,0.34282
KAKRNA20_10346930_L3Base_NC306_AGAATC,L3Base,L3Base,NC306,NC306,282set_NC306,NC306,NC306:8042MABXX:3:E10,Ames27149,0.27239,1.63433,8.98881,12.52985,5.17537,13.07463,2.45149,4.35821,9.26119,178.41416,27.51119,4.08582,4.08582,25.87686,0.54478,7.35448
KAKRNA21_10346931_L3Tip_NC306_AGAATC,L3Tip,L3Tip,NC306,NC306,282set_NC306,NC306,NC306:8042MABXX:3:E10,Ames27149,0,0.80946,1.61892,76.08907,0,6.47567,7.28512,8.09458,17.80808,59.09045,30.75941,0.80946,16.18916,71.23232,10.52296,149.74977
